id,label,email,type
405391400,ეგვიპტური საზოგადოება საქართველოში,egycomgeorgia@gmail.com,org
400287998,მშვიდობის ინსტიტუტი პროგრესისთვის,peaceinstituteforprogress@gmail.com,org
400288149,დეცენტრალიზებული ავტონომიური ორგანიზაციების განვითარების ინსტიტუტი,mariamturashvili@gmail.com,org
445581166,აჭარის ტექბოლის ფედერაცია,ajarianteqballfederation@gmail.com,org
405391865,ექს ნოვა ფაუნდეეიშენ,teoana.sik@icloud.com,org
402165438,ბრძოლა უფლება განვითარება,gelashvili_gocha@mail.ru,org
400288210,საქართველოს ძიუდოს ეროვნული ნაკრების ოფიციალური ფან-კლუბი,GJNTFC@gmail.com,org
418475741,მოძრაობა ღირსებისათვის,xidistaveli@gmail.com,org
416352397,სტუდენტური ომბუდსმენი-2020,stu.omb@gmail.com,org
420431982,შეკარი წრე საქართველო,ehtr.geo@gmail.com,org
420431955,მშვიდობისა და რეგიონული თანამშრომლობის ცენტრი,davidzhvania14@gmail.com,org
405392276,მწვანე პოლუსი,Greenpoleorg@gmail.com,org
402165474,"სამართლებრივი კვლევის, სწავლებისა და დახმარების ცენტრი",Lccontactt@gmail.com,org
427740439,ინკლუზიური განათლების ინსტიტუტი,info.iie.edu@gmail.com,org
402165517,ჩემი ქვეყნის ტურისტი,tomc.georgia@gmail.com,org
405392490,ქართული დიასპორის საერთაშორისო კოალიციის გენერალური სამდივნო,secretary@gdic.org,org
405392472,საკალათბურთო კლუბი ოლიმპი-თბილისი,bcolimpi2020@gmail.com,org
400288461,საერთაშორისო საქველმოქმედო ფონდი სამოთხის ბაღი,daisi20@mail.ru,org
404597682,საქართველოს პენსიონერთა და ექსპერტ-მრჩეველთა კავშირი 50 +,malkhaz_k.@mail.ru,org
404597735,სპორტსმენთა გაერთიანება ჩემპიონთა ლიგა,natsvlishviligia@yahoo.com,org
415107681,ფოთის თავისუფალი პლატფორმა,beqaxurcia@gmail.com,org
412753667,ადამიანის უფლებათა სამართლის ლაბორატორია,hrlawlab@gmail.com,org
